"sample_id","species_code","abundance","sample_type","Species","seed.mass","mean_abundance","X","X.1"
"46-IR","HOBR",0,"year4_above","Hordeum brachyantherum",0.00288,0.002554931,NA,NA
"46-IR","HOIN",0,"year4_above","Hordeum intercedens",0.00471,0,NA,NA
"46-IR","KOMA",0,"year4_above","Koeleria macrantha",0.00022,0,NA,NA
"46-IR","MEIM",0,"year4_above","Melica imperfecta",0.00096,0,NA,NA
"46-IR","MURI",0,"year4_above","Muhlenbergia rigens",2e-04,0,NA,NA
"46-IR","POSE",0,"year4_above","Poa secunda",0.00057,0,NA,NA
"46-IR","SPAI",0,"year4_above","Sporobolus airoides",0.00024,0,NA,NA
"46-IR","STPU",0,"year4_above","Stipa pulchra",0.00485,0.000186707,NA,NA
"46-IR","BRDI",0,"year4_above",NA,NA,NA,NA,NA
"46-IR","BRHO",0,"year4_above",NA,NA,NA,NA,NA
"46-IR","BRMA",0.03,"year4_above",NA,NA,NA,NA,NA
"46-IR","FEMY",0.02,"year4_above",NA,NA,NA,NA,NA
"46-IR","FEPE",0,"year4_above",NA,NA,NA,NA,NA
"46-IR","HOMU",0,"year4_above",NA,NA,NA,NA,NA
"46-IR","POMO",0,"year4_above",NA,NA,NA,NA,NA
"46-R","ACMI",0,"year4_above","Achillea millefolium",0.00017,0.006356955,NA,NA
"46-R","ACAM",0.03,"year4_above","Acmispon americanus",0.00364,0.088533547,NA,NA
"46-R","ACST",0.02,"year4_above","Acmispon strigosus",0.00139,0.02916849,NA,NA
"46-R","AMME",0.1,"year4_above","Amsinckia menziesii",0.0014,0.129041085,NA,NA
"46-R","ASFA",0,"year4_above","Asclepias fascicularis",0.00391,0.001821949,NA,NA
"46-R","CACI",0.01,"year4_above",NA,NA,NA,NA,NA
"46-R","CIOC",0.1,"year4_above","Cirsium occidentale",0.00593,0.009548198,NA,NA
"46-R","DEFA",0,"year4_above","Deinandra fasciculata",0.00067,0,NA,NA
"46-R","ESCA",0,"year4_above","Eschscholzia californica",0.00108,0.007541432,NA,NA
"46-R","GRCA",0.05,"year4_above","Grindelia camporum",0.00198,0.074548922,NA,NA
"46-R","LAPL",0,"year4_above","Layia platyglossa",0.00058,0,NA,NA
"46-R","LUBI",0,"year4_above","Lupinus bicolor",0.00391,0.000794985,NA,NA
"46-R","LUMII",0,"year4_above",NA,NA,NA,NA,NA
"46-R","LUSU",0.02,"year4_above","Lupinus succulentus",0.0271,0.004858119,NA,NA
"46-R","PHCI",0.1,"year4_above","Phacelia cicutaria",0.00082,0.20964141,NA,NA
"46-R","PLER",0,"year4_above","Plantago erecta",0.00154,0.001651048,NA,NA
"46-R","RACA",0,"year4_above","Ranunculus californicus",0.00226,0.000355497,NA,NA
"46-R","SIBE",0,"year4_above","Sisyrinchium bellum",0.00138,0,NA,NA
"46-R","TRWI",0,"year4_above","Trifolium willdenovii",0.00202,0.000214787,NA,NA
"46-R","ARPU",0,"year4_above","Aristida purpurea",0.00121,0,NA,NA
"46-R","BRCA",0,"year4_above","Bromus carinatus",0.00689,0.140296082,NA,NA
"46-R","ELCO",0,"year4_above","Elymus (Leymus) condensatus",0.00223,0,NA,NA
"46-R","ELGL",0,"year4_above","Elymus glaucus",0.00369,0.002531458,NA,NA
"46-R","FEMI",0.1,"year4_above","Festuca microstachys",0.00151,0.253290672,NA,NA
"46-R","HOBR",0,"year4_above","Hordeum brachyantherum",0.00288,0.002554931,NA,NA
"46-R","HOIN",0,"year4_above","Hordeum intercedens",0.00471,0,NA,NA
"46-R","KOMA",0,"year4_above","Koeleria macrantha",0.00022,0,NA,NA
"46-R","MEIM",0,"year4_above","Melica imperfecta",0.00096,0,NA,NA
"46-R","MURI",0,"year4_above","Muhlenbergia rigens",2e-04,0,NA,NA
"46-R","POSE",0,"year4_above","Poa secunda",0.00057,0,NA,NA
"46-R","SPAI",0,"year4_above","Sporobolus airoides",0.00024,0,NA,NA
"46-R","STPU",0,"year4_above","Stipa pulchra",0.00485,0.000186707,NA,NA
"46-R","BRDI",0,"year4_above",NA,NA,NA,NA,NA
"46-R","BRHO",0,"year4_above",NA,NA,NA,NA,NA
"46-R","BRMA",0.02,"year4_above",NA,NA,NA,NA,NA
"46-R","FEMY",0.01,"year4_above",NA,NA,NA,NA,NA
"46-R","FEPE",0,"year4_above",NA,NA,NA,NA,NA
"46-R","HOMU",0,"year4_above",NA,NA,NA,NA,NA
"46-R","POMO",0,"year4_above",NA,NA,NA,NA,NA
"47-DT","ACMI",0,"year4_above","Achillea millefolium",0.00017,0.006356955,NA,NA
"47-DT","ACAM",0,"year4_above","Acmispon americanus",0.00364,0.088533547,NA,NA
"47-DT","ACST",0.2,"year4_above","Acmispon strigosus",0.00139,0.02916849,NA,NA
"47-DT","AMME",0.9,"year4_above","Amsinckia menziesii",0.0014,0.129041085,NA,NA
"47-DT","ASFA",0,"year4_above","Asclepias fascicularis",0.00391,0.001821949,NA,NA
"47-DT","CACI",0.03,"year4_above",NA,NA,NA,NA,NA
"47-DT","CIOC",0.1,"year4_above","Cirsium occidentale",0.00593,0.009548198,NA,NA
"47-DT","DEFA",0,"year4_above","Deinandra fasciculata",0.00067,0,NA,NA
"47-DT","ESCA",0,"year4_above","Eschscholzia californica",0.00108,0.007541432,NA,NA
"47-DT","GRCA",0,"year4_above","Grindelia camporum",0.00198,0.074548922,NA,NA
"47-DT","LAPL",0,"year4_above","Layia platyglossa",0.00058,0,NA,NA
"47-DT","LUBI",0,"year4_above","Lupinus bicolor",0.00391,0.000794985,NA,NA
"47-DT","LUMII",0,"year4_above",NA,NA,NA,NA,NA
"47-DT","LUSU",0,"year4_above","Lupinus succulentus",0.0271,0.004858119,NA,NA
"47-DT","PHCI",0.25,"year4_above","Phacelia cicutaria",0.00082,0.20964141,NA,NA
"47-DT","PLER",0,"year4_above","Plantago erecta",0.00154,0.001651048,NA,NA
"47-DT","RACA",0,"year4_above","Ranunculus californicus",0.00226,0.000355497,NA,NA
"47-DT","SIBE",0,"year4_above","Sisyrinchium bellum",0.00138,0,NA,NA
"47-DT","TRWI",0,"year4_above","Trifolium willdenovii",0.00202,0.000214787,NA,NA
"47-DT","ARPU",0,"year4_above","Aristida purpurea",0.00121,0,NA,NA
"47-DT","BRCA",0.15,"year4_above","Bromus carinatus",0.00689,0.140296082,NA,NA
"47-DT","ELCO",0,"year4_above","Elymus (Leymus) condensatus",0.00223,0,NA,NA
"47-DT","ELGL",0,"year4_above","Elymus glaucus",0.00369,0.002531458,NA,NA
"47-DT","FEMI",0,"year4_above","Festuca microstachys",0.00151,0.253290672,NA,NA
"47-DT","HOBR",0,"year4_above","Hordeum brachyantherum",0.00288,0.002554931,NA,NA
"47-DT","HOIN",0,"year4_above","Hordeum intercedens",0.00471,0,NA,NA
"47-DT","KOMA",0,"year4_above","Koeleria macrantha",0.00022,0,NA,NA
"47-DT","MEIM",0,"year4_above","Melica imperfecta",0.00096,0,NA,NA
"47-DT","MURI",0,"year4_above","Muhlenbergia rigens",2e-04,0,NA,NA
"47-DT","POSE",0,"year4_above","Poa secunda",0.00057,0,NA,NA
"47-DT","SPAI",0,"year4_above","Sporobolus airoides",0.00024,0,NA,NA
"47-DT","STPU",0,"year4_above","Stipa pulchra",0.00485,0.000186707,NA,NA
"47-DT","BRDI",0,"year4_above",NA,NA,NA,NA,NA
"47-DT","BRHO",0,"year4_above",NA,NA,NA,NA,NA
"47-DT","BRMA",0,"year4_above",NA,NA,NA,NA,NA
"47-DT","FEMY",0,"year4_above",NA,NA,NA,NA,NA
"47-DT","FEPE",0,"year4_above",NA,NA,NA,NA,NA
"47-DT","HOMU",0,"year4_above",NA,NA,NA,NA,NA
"47-DT","POMO",0,"year4_above",NA,NA,NA,NA,NA
"47-FD","ACMI",0,"year4_above","Achillea millefolium",0.00017,0.006356955,NA,NA
"47-FD","ACAM",0,"year4_above","Acmispon americanus",0.00364,0.088533547,NA,NA
"47-FD","ACST",0.05,"year4_above","Acmispon strigosus",0.00139,0.02916849,NA,NA
"47-FD","AMME",0.2,"year4_above","Amsinckia menziesii",0.0014,0.129041085,NA,NA
"47-FD","ASFA",0,"year4_above","Asclepias fascicularis",0.00391,0.001821949,NA,NA
"47-FD","CACI",0.1,"year4_above",NA,NA,NA,NA,NA
"47-FD","CIOC",0.3,"year4_above","Cirsium occidentale",0.00593,0.009548198,NA,NA
"47-FD","DEFA",0,"year4_above","Deinandra fasciculata",0.00067,0,NA,NA
"47-FD","ESCA",0,"year4_above","Eschscholzia californica",0.00108,0.007541432,NA,NA
"47-FD","GRCA",0,"year4_above","Grindelia camporum",0.00198,0.074548922,NA,NA
"47-FD","LAPL",0,"year4_above","Layia platyglossa",0.00058,0,NA,NA
"47-FD","LUBI",0,"year4_above","Lupinus bicolor",0.00391,0.000794985,NA,NA
"47-FD","LUMII",0,"year4_above",NA,NA,NA,NA,NA
"47-FD","LUSU",0,"year4_above","Lupinus succulentus",0.0271,0.004858119,NA,NA
"47-FD","PHCI",0.85,"year4_above","Phacelia cicutaria",0.00082,0.20964141,NA,NA
"47-FD","PLER",0,"year4_above","Plantago erecta",0.00154,0.001651048,NA,NA
"47-FD","RACA",0,"year4_above","Ranunculus californicus",0.00226,0.000355497,NA,NA
"47-FD","SIBE",0,"year4_above","Sisyrinchium bellum",0.00138,0,NA,NA
"47-FD","TRWI",0,"year4_above","Trifolium willdenovii",0.00202,0.000214787,NA,NA
"47-FD","ARPU",0,"year4_above","Aristida purpurea",0.00121,0,NA,NA
"47-FD","BRCA",0.04,"year4_above","Bromus carinatus",0.00689,0.140296082,NA,NA
"47-FD","ELCO",0,"year4_above","Elymus (Leymus) condensatus",0.00223,0,NA,NA
"47-FD","ELGL",0,"year4_above","Elymus glaucus",0.00369,0.002531458,NA,NA
"47-FD","FEMI",0.02,"year4_above","Festuca microstachys",0.00151,0.253290672,NA,NA
"47-FD","HOBR",0,"year4_above","Hordeum brachyantherum",0.00288,0.002554931,NA,NA
"47-FD","HOIN",0,"year4_above","Hordeum intercedens",0.00471,0,NA,NA
"47-FD","KOMA",0,"year4_above","Koeleria macrantha",0.00022,0,NA,NA
"47-FD","MEIM",0,"year4_above","Melica imperfecta",0.00096,0,NA,NA
"47-FD","MURI",0,"year4_above","Muhlenbergia rigens",2e-04,0,NA,NA
"47-FD","POSE",0,"year4_above","Poa secunda",0.00057,0,NA,NA
"47-FD","SPAI",0,"year4_above","Sporobolus airoides",0.00024,0,NA,NA
"47-FD","STPU",0,"year4_above","Stipa pulchra",0.00485,0.000186707,NA,NA
"47-FD","BRDI",0,"year4_above",NA,NA,NA,NA,NA
"47-FD","BRHO",0,"year4_above",NA,NA,NA,NA,NA
"47-FD","BRMA",0.04,"year4_above",NA,NA,NA,NA,NA
"47-FD","FEMY",0.02,"year4_above",NA,NA,NA,NA,NA
"47-FD","FEPE",0,"year4_above",NA,NA,NA,NA,NA
"47-FD","HOMU",0,"year4_above",NA,NA,NA,NA,NA
"47-FD","POMO",0,"year4_above",NA,NA,NA,NA,NA
"47-IR","ACMI",0,"year4_above","Achillea millefolium",0.00017,0.006356955,NA,NA
"47-IR","ACAM",0,"year4_above","Acmispon americanus",0.00364,0.088533547,NA,NA
"47-IR","ACST",0,"year4_above","Acmispon strigosus",0.00139,0.02916849,NA,NA
"47-IR","AMME",0,"year4_above","Amsinckia menziesii",0.0014,0.129041085,NA,NA
"47-IR","ASFA",0,"year4_above","Asclepias fascicularis",0.00391,0.001821949,NA,NA
"47-IR","CACI",0,"year4_above",NA,NA,NA,NA,NA
"47-IR","CIOC",0.2,"year4_above","Cirsium occidentale",0.00593,0.009548198,NA,NA
"47-IR","DEFA",0,"year4_above","Deinandra fasciculata",0.00067,0,NA,NA
"47-IR","ESCA",0,"year4_above","Eschscholzia californica",0.00108,0.007541432,NA,NA
"47-IR","GRCA",0,"year4_above","Grindelia camporum",0.00198,0.074548922,NA,NA
"47-IR","LAPL",0,"year4_above","Layia platyglossa",0.00058,0,NA,NA
"47-IR","LUBI",0,"year4_above","Lupinus bicolor",0.00391,0.000794985,NA,NA
"47-IR","LUMII",0,"year4_above",NA,NA,NA,NA,NA
"47-IR","LUSU",0,"year4_above","Lupinus succulentus",0.0271,0.004858119,NA,NA
"47-IR","PHCI",1,"year4_above","Phacelia cicutaria",0.00082,0.20964141,NA,NA
"47-IR","PLER",0,"year4_above","Plantago erecta",0.00154,0.001651048,NA,NA
"47-IR","RACA",0,"year4_above","Ranunculus californicus",0.00226,0.000355497,NA,NA
"47-IR","SIBE",0,"year4_above","Sisyrinchium bellum",0.00138,0,NA,NA
"47-IR","TRWI",0,"year4_above","Trifolium willdenovii",0.00202,0.000214787,NA,NA
"47-IR","ARPU",0,"year4_above","Aristida purpurea",0.00121,0,NA,NA
"47-IR","BRCA",0.03,"year4_above","Bromus carinatus",0.00689,0.140296082,NA,NA
"47-IR","ELCO",0,"year4_above","Elymus (Leymus) condensatus",0.00223,0,NA,NA
"47-IR","ELGL",0,"year4_above","Elymus glaucus",0.00369,0.002531458,NA,NA
"47-IR","FEMI",0.03,"year4_above","Festuca microstachys",0.00151,0.253290672,NA,NA
"47-IR","HOBR",0,"year4_above","Hordeum brachyantherum",0.00288,0.002554931,NA,NA
"47-IR","HOIN",0,"year4_above","Hordeum intercedens",0.00471,0,NA,NA
"47-IR","KOMA",0,"year4_above","Koeleria macrantha",0.00022,0,NA,NA
"47-IR","MEIM",0,"year4_above","Melica imperfecta",0.00096,0,NA,NA
"47-IR","MURI",0,"year4_above","Muhlenbergia rigens",2e-04,0,NA,NA
"47-IR","POSE",0,"year4_above","Poa secunda",0.00057,0,NA,NA
"47-IR","SPAI",0,"year4_above","Sporobolus airoides",0.00024,0,NA,NA
"47-IR","STPU",0,"year4_above","Stipa pulchra",0.00485,0.000186707,NA,NA
"47-IR","BRDI",0,"year4_above",NA,NA,NA,NA,NA
"47-IR","BRHO",0,"year4_above",NA,NA,NA,NA,NA
"47-IR","BRMA",0,"year4_above",NA,NA,NA,NA,NA
"47-IR","FEMY",0,"year4_above",NA,NA,NA,NA,NA
"47-IR","FEPE",0,"year4_above",NA,NA,NA,NA,NA
"47-IR","HOMU",0,"year4_above",NA,NA,NA,NA,NA
"47-IR","POMO",0,"year4_above",NA,NA,NA,NA,NA
"47-R","ACMI",0,"year4_above","Achillea millefolium",0.00017,0.006356955,NA,NA
"47-R","ACAM",0,"year4_above","Acmispon americanus",0.00364,0.088533547,NA,NA
"47-R","ACST",0.02,"year4_above","Acmispon strigosus",0.00139,0.02916849,NA,NA
"47-R","AMME",0.25,"year4_above","Amsinckia menziesii",0.0014,0.129041085,NA,NA
"47-R","ASFA",0,"year4_above","Asclepias fascicularis",0.00391,0.001821949,NA,NA
"47-R","CACI",0,"year4_above",NA,NA,NA,NA,NA
"47-R","CIOC",0.05,"year4_above","Cirsium occidentale",0.00593,0.009548198,NA,NA
"47-R","DEFA",0,"year4_above","Deinandra fasciculata",0.00067,0,NA,NA
"47-R","ESCA",0,"year4_above","Eschscholzia californica",0.00108,0.007541432,NA,NA
"47-R","GRCA",0,"year4_above","Grindelia camporum",0.00198,0.074548922,NA,NA
"47-R","LAPL",0,"year4_above","Layia platyglossa",0.00058,0,NA,NA
"47-R","LUBI",0,"year4_above","Lupinus bicolor",0.00391,0.000794985,NA,NA
"47-R","LUMII",0,"year4_above",NA,NA,NA,NA,NA
"47-R","LUSU",0,"year4_above","Lupinus succulentus",0.0271,0.004858119,NA,NA
"47-R","PHCI",1,"year4_above","Phacelia cicutaria",0.00082,0.20964141,NA,NA
"47-R","PLER",0,"year4_above","Plantago erecta",0.00154,0.001651048,NA,NA
"47-R","RACA",0,"year4_above","Ranunculus californicus",0.00226,0.000355497,NA,NA
"47-R","SIBE",0,"year4_above","Sisyrinchium bellum",0.00138,0,NA,NA
"47-R","TRWI",0,"year4_above","Trifolium willdenovii",0.00202,0.000214787,NA,NA
"47-R","ARPU",0,"year4_above","Aristida purpurea",0.00121,0,NA,NA
"47-R","BRCA",0.05,"year4_above","Bromus carinatus",0.00689,0.140296082,NA,NA
"47-R","ELCO",0,"year4_above","Elymus (Leymus) condensatus",0.00223,0,NA,NA
"47-R","ELGL",0,"year4_above","Elymus glaucus",0.00369,0.002531458,NA,NA
"47-R","FEMI",0,"year4_above","Festuca microstachys",0.00151,0.253290672,NA,NA
"47-R","HOBR",0,"year4_above","Hordeum brachyantherum",0.00288,0.002554931,NA,NA
"47-R","HOIN",0,"year4_above","Hordeum intercedens",0.00471,0,NA,NA
"47-R","KOMA",0,"year4_above","Koeleria macrantha",0.00022,0,NA,NA
"47-R","MEIM",0,"year4_above","Melica imperfecta",0.00096,0,NA,NA
"47-R","MURI",0,"year4_above","Muhlenbergia rigens",2e-04,0,NA,NA
"47-R","POSE",0,"year4_above","Poa secunda",0.00057,0,NA,NA
"47-R","SPAI",0,"year4_above","Sporobolus airoides",0.00024,0,NA,NA
"47-R","STPU",0,"year4_above","Stipa pulchra",0.00485,0.000186707,NA,NA
"47-R","BRDI",0,"year4_above",NA,NA,NA,NA,NA
"47-R","BRHO",0,"year4_above",NA,NA,NA,NA,NA
"47-R","BRMA",0,"year4_above",NA,NA,NA,NA,NA
"47-R","FEMY",0,"year4_above",NA,NA,NA,NA,NA
"47-R","FEPE",0,"year4_above",NA,NA,NA,NA,NA
"47-R","HOMU",0,"year4_above",NA,NA,NA,NA,NA
"47-R","POMO",0,"year4_above",NA,NA,NA,NA,NA
"48-DT","ACMI",0,"year4_above","Achillea millefolium",0.00017,0.006356955,NA,NA
"48-DT","ACAM",0,"year4_above","Acmispon americanus",0.00364,0.088533547,NA,NA
"48-DT","ACST",0,"year4_above","Acmispon strigosus",0.00139,0.02916849,NA,NA
"48-DT","AMME",0.03,"year4_above","Amsinckia menziesii",0.0014,0.129041085,NA,NA
"48-DT","ASFA",0,"year4_above","Asclepias fascicularis",0.00391,0.001821949,NA,NA
"48-DT","CACI",0,"year4_above",NA,NA,NA,NA,NA
"48-DT","CIOC",0.1,"year4_above","Cirsium occidentale",0.00593,0.009548198,NA,NA
"48-DT","DEFA",0,"year4_above","Deinandra fasciculata",0.00067,0,NA,NA
"48-DT","ESCA",0,"year4_above","Eschscholzia californica",0.00108,0.007541432,NA,NA
"48-DT","GRCA",0,"year4_above","Grindelia camporum",0.00198,0.074548922,NA,NA
"48-DT","LAPL",0,"year4_above","Layia platyglossa",0.00058,0,NA,NA
"48-DT","LUBI",0,"year4_above","Lupinus bicolor",0.00391,0.000794985,NA,NA
"48-DT","LUMII",0,"year4_above",NA,NA,NA,NA,NA
"48-DT","LUSU",0,"year4_above","Lupinus succulentus",0.0271,0.004858119,NA,NA
"48-DT","PHCI",1,"year4_above","Phacelia cicutaria",0.00082,0.20964141,NA,NA
"48-DT","PLER",0,"year4_above","Plantago erecta",0.00154,0.001651048,NA,NA
"48-DT","RACA",0,"year4_above","Ranunculus californicus",0.00226,0.000355497,NA,NA
"48-DT","SIBE",0,"year4_above","Sisyrinchium bellum",0.00138,0,NA,NA
"48-DT","TRWI",0,"year4_above","Trifolium willdenovii",0.00202,0.000214787,NA,NA
"48-DT","ARPU",0,"year4_above","Aristida purpurea",0.00121,0,NA,NA
"48-DT","BRCA",0,"year4_above","Bromus carinatus",0.00689,0.140296082,NA,NA
"48-DT","ELCO",0,"year4_above","Elymus (Leymus) condensatus",0.00223,0,NA,NA
"48-DT","ELGL",0.03,"year4_above","Elymus glaucus",0.00369,0.002531458,NA,NA
"48-DT","FEMI",0,"year4_above","Festuca microstachys",0.00151,0.253290672,NA,NA
"48-DT","HOBR",0,"year4_above","Hordeum brachyantherum",0.00288,0.002554931,NA,NA
"48-DT","HOIN",0,"year4_above","Hordeum intercedens",0.00471,0,NA,NA
"48-DT","KOMA",0,"year4_above","Koeleria macrantha",0.00022,0,NA,NA
"48-DT","MEIM",0,"year4_above","Melica imperfecta",0.00096,0,NA,NA
"48-DT","MURI",0,"year4_above","Muhlenbergia rigens",2e-04,0,NA,NA
"48-DT","POSE",0,"year4_above","Poa secunda",0.00057,0,NA,NA
"48-DT","SPAI",0,"year4_above","Sporobolus airoides",0.00024,0,NA,NA
"48-DT","STPU",0,"year4_above","Stipa pulchra",0.00485,0.000186707,NA,NA
"48-DT","BRDI",0,"year4_above",NA,NA,NA,NA,NA
"48-DT","BRHO",0,"year4_above",NA,NA,NA,NA,NA
"48-DT","BRMA",0,"year4_above",NA,NA,NA,NA,NA
"48-DT","FEMY",0,"year4_above",NA,NA,NA,NA,NA
"48-DT","FEPE",0,"year4_above",NA,NA,NA,NA,NA
"48-DT","HOMU",0,"year4_above",NA,NA,NA,NA,NA
"48-DT","POMO",0,"year4_above",NA,NA,NA,NA,NA
"48-FD","ACMI",0,"year4_above","Achillea millefolium",0.00017,0.006356955,NA,NA
"48-FD","ACAM",0.02,"year4_above","Acmispon americanus",0.00364,0.088533547,NA,NA
"48-FD","ACST",0,"year4_above","Acmispon strigosus",0.00139,0.02916849,NA,NA
"48-FD","AMME",0.25,"year4_above","Amsinckia menziesii",0.0014,0.129041085,NA,NA
"48-FD","ASFA",0,"year4_above","Asclepias fascicularis",0.00391,0.001821949,NA,NA
"48-FD","CACI",0,"year4_above",NA,NA,NA,NA,NA
"48-FD","CIOC",0.05,"year4_above","Cirsium occidentale",0.00593,0.009548198,NA,NA
"48-FD","DEFA",0,"year4_above","Deinandra fasciculata",0.00067,0,NA,NA
"48-FD","ESCA",0,"year4_above","Eschscholzia californica",0.00108,0.007541432,NA,NA
"48-FD","GRCA",0,"year4_above","Grindelia camporum",0.00198,0.074548922,NA,NA
"48-FD","LAPL",0,"year4_above","Layia platyglossa",0.00058,0,NA,NA
"48-FD","LUBI",0,"year4_above","Lupinus bicolor",0.00391,0.000794985,NA,NA
"48-FD","LUMII",0,"year4_above",NA,NA,NA,NA,NA
"48-FD","LUSU",0,"year4_above","Lupinus succulentus",0.0271,0.004858119,NA,NA
"48-FD","PHCI",1,"year4_above","Phacelia cicutaria",0.00082,0.20964141,NA,NA
"48-FD","PLER",0,"year4_above","Plantago erecta",0.00154,0.001651048,NA,NA
"48-FD","RACA",0,"year4_above","Ranunculus californicus",0.00226,0.000355497,NA,NA
"48-FD","SIBE",0,"year4_above","Sisyrinchium bellum",0.00138,0,NA,NA
"48-FD","TRWI",0,"year4_above","Trifolium willdenovii",0.00202,0.000214787,NA,NA
"48-FD","ARPU",0,"year4_above","Aristida purpurea",0.00121,0,NA,NA
"48-FD","BRCA",0,"year4_above","Bromus carinatus",0.00689,0.140296082,NA,NA
"48-FD","ELCO",0,"year4_above","Elymus (Leymus) condensatus",0.00223,0,NA,NA
"48-FD","ELGL",0,"year4_above","Elymus glaucus",0.00369,0.002531458,NA,NA
"48-FD","FEMI",0,"year4_above","Festuca microstachys",0.00151,0.253290672,NA,NA
"48-FD","HOBR",0,"year4_above","Hordeum brachyantherum",0.00288,0.002554931,NA,NA
"48-FD","HOIN",0,"year4_above","Hordeum intercedens",0.00471,0,NA,NA
"48-FD","KOMA",0,"year4_above","Koeleria macrantha",0.00022,0,NA,NA
"48-FD","MEIM",0,"year4_above","Melica imperfecta",0.00096,0,NA,NA
"48-FD","MURI",0,"year4_above","Muhlenbergia rigens",2e-04,0,NA,NA
"48-FD","POSE",0,"year4_above","Poa secunda",0.00057,0,NA,NA
"48-FD","SPAI",0,"year4_above","Sporobolus airoides",0.00024,0,NA,NA
"48-FD","STPU",0,"year4_above","Stipa pulchra",0.00485,0.000186707,NA,NA
"48-FD","BRDI",0,"year4_above",NA,NA,NA,NA,NA
"48-FD","BRHO",0,"year4_above",NA,NA,NA,NA,NA
"48-FD","BRMA",0.01,"year4_above",NA,NA,NA,NA,NA
"48-FD","FEMY",0,"year4_above",NA,NA,NA,NA,NA
"48-FD","FEPE",0,"year4_above",NA,NA,NA,NA,NA
"48-FD","HOMU",0,"year4_above",NA,NA,NA,NA,NA
"48-FD","POMO",0,"year4_above",NA,NA,NA,NA,NA
"48-IR","ACMI",0,"year4_above","Achillea millefolium",0.00017,0.006356955,NA,NA
"48-IR","ACAM",0,"year4_above","Acmispon americanus",0.00364,0.088533547,NA,NA
"48-IR","ACST",0,"year4_above","Acmispon strigosus",0.00139,0.02916849,NA,NA
"48-IR","AMME",0,"year4_above","Amsinckia menziesii",0.0014,0.129041085,NA,NA
"48-IR","ASFA",0,"year4_above","Asclepias fascicularis",0.00391,0.001821949,NA,NA
"48-IR","CACI",0,"year4_above",NA,NA,NA,NA,NA
"48-IR","CIOC",0.05,"year4_above","Cirsium occidentale",0.00593,0.009548198,NA,NA
"48-IR","DEFA",0,"year4_above","Deinandra fasciculata",0.00067,0,NA,NA
"48-IR","ESCA",0,"year4_above","Eschscholzia californica",0.00108,0.007541432,NA,NA
"48-IR","GRCA",0,"year4_above","Grindelia camporum",0.00198,0.074548922,NA,NA
"48-IR","LAPL",0,"year4_above","Layia platyglossa",0.00058,0,NA,NA
"48-IR","LUBI",0,"year4_above","Lupinus bicolor",0.00391,0.000794985,NA,NA
"48-IR","LUMII",0,"year4_above",NA,NA,NA,NA,NA
"48-IR","LUSU",0,"year4_above","Lupinus succulentus",0.0271,0.004858119,NA,NA
"48-IR","PHCI",1,"year4_above","Phacelia cicutaria",0.00082,0.20964141,NA,NA
"48-IR","PLER",0,"year4_above","Plantago erecta",0.00154,0.001651048,NA,NA
"48-IR","RACA",0,"year4_above","Ranunculus californicus",0.00226,0.000355497,NA,NA
"48-IR","SIBE",0,"year4_above","Sisyrinchium bellum",0.00138,0,NA,NA
"48-IR","TRWI",0,"year4_above","Trifolium willdenovii",0.00202,0.000214787,NA,NA
"48-IR","ARPU",0,"year4_above","Aristida purpurea",0.00121,0,NA,NA
"48-IR","BRCA",0.15,"year4_above","Bromus carinatus",0.00689,0.140296082,NA,NA
"48-IR","ELCO",0,"year4_above","Elymus (Leymus) condensatus",0.00223,0,NA,NA
"48-IR","ELGL",0,"year4_above","Elymus glaucus",0.00369,0.002531458,NA,NA
"48-IR","FEMI",0,"year4_above","Festuca microstachys",0.00151,0.253290672,NA,NA
"48-IR","HOBR",0,"year4_above","Hordeum brachyantherum",0.00288,0.002554931,NA,NA
"48-IR","HOIN",0,"year4_above","Hordeum intercedens",0.00471,0,NA,NA
"48-IR","KOMA",0,"year4_above","Koeleria macrantha",0.00022,0,NA,NA
"48-IR","MEIM",0,"year4_above","Melica imperfecta",0.00096,0,NA,NA
"48-IR","MURI",0,"year4_above","Muhlenbergia rigens",2e-04,0,NA,NA
"48-IR","POSE",0,"year4_above","Poa secunda",0.00057,0,NA,NA
"48-IR","SPAI",0,"year4_above","Sporobolus airoides",0.00024,0,NA,NA
"48-IR","STPU",0,"year4_above","Stipa pulchra",0.00485,0.000186707,NA,NA
"48-IR","BRDI",0,"year4_above",NA,NA,NA,NA,NA
"48-IR","BRHO",0,"year4_above",NA,NA,NA,NA,NA
"48-IR","BRMA",0,"year4_above",NA,NA,NA,NA,NA
"48-IR","FEMY",0,"year4_above",NA,NA,NA,NA,NA
"48-IR","FEPE",0,"year4_above",NA,NA,NA,NA,NA
"48-IR","HOMU",0,"year4_above",NA,NA,NA,NA,NA
"48-IR","POMO",0,"year4_above",NA,NA,NA,NA,NA
"48-R","ACMI",0.02,"year4_above","Achillea millefolium",0.00017,0.006356955,NA,NA
